1483091577,218052672
1483091578,375352112
1483091637,218550368
1483091638,378110128
1483091697,221854448
1483091698,379808408
1483091757,222352144
1483091758,380519112
1483091817,224578128
1483091818,384494792
1483091877,225133576
1483091878,385696120
1483091937,228561816
1483091938,386902632
1483091997,229117512
1483091998,390767784
1483092057,230037048
1483092058,391530848
1483092117,231887808
1483092118,393204056
